,smiles,value,cano_smiles
5431,CC1=NC2=CC=CC(=C2C=C1)C3=NN=C(N3C)SCCN4CCC5=CC6=C(C=C5CC4)OC(=N6)C,-4.1,Cc1ccc2c(-c3nnc(SCCN4CCc5cc6nc(C)oc6cc5CC4)n3C)cccc2n1
5432,COC1=CC=C(C=C1)CN2CCC3=C(C2)C(=O)OC4=C3C=CC(=C4)OC,-4.1,COc1ccc(CN2CCc3c(c(=O)oc4cc(OC)ccc34)C2)cc1
5433,CC1=NC2=CC=CC(=C2C=C1)C3=NN=C(N3C)SCCCN4CCC5=CC6C(C=C5CC4)OC(=N6)C,-4.1,CC1=NC2C=C3CCN(CCCSc4nnc(-c5cccc6nc(C)ccc56)n4C)CCC3=CC2O1
5434,C1CC1CN2CCC(CC2)CCOCC#CC3=CC=CC=C3,-4.1,C(#Cc1ccccc1)COCCC1CCN(CC2CC2)CC1
5435,C1CN(CCN1CC(CCN2C=C(N=N2)C3=CC=C(C=C3)C4=CC=CC=C4)O)C5=C(C(=CC=C5)Cl)Cl,-4.1,OC(CCn1cc(-c2ccc(-c3ccccc3)cc2)nn1)CN1CCN(c2cccc(Cl)c2Cl)CC1
5436,COC1=CC=CC2=C1CCC3C2CCN3CC=C,-4.1,C=CCN1CCC2c3cccc(OC)c3CCC21
5437,C1CN(CCN1CCCCNC(=O)C2=CC3=CC=CC=C3O2)CC4=CC=CC=C4,-4.1,O=C(NCCCCN1CCN(Cc2ccccc2)CC1)c1cc2ccccc2o1
5438,CC1=C(OC=N1)C2=NN=C(N2C)SCCCCN3CCOC(C3)C4=CC=C(C=C4)C(F)(F)F,-4.1,Cc1ncoc1-c1nnc(SCCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)n1C
5439,CC1(C(=O)C2=C(C=C(C=C2NC1=O)Cl)Cl)C3=CC(=CC=C3)O,-4.1,CC1(c2cccc(O)c2)C(=O)Nc2cc(Cl)cc(Cl)c2C1=O
5440,COC1=CC=C(C=C1)N2CCN(CC2)CCCC3=CC4=C(C=C3)N=CN4,-4.1,COc1ccc(N2CCN(CCCc3ccc4nc[nH]c4c3)CC2)cc1
5441,COC1=CC=CC(=C1)CCC2=CC=CC=C2OCCN3CCC4=CC=CC=C4C3,-4.1,COc1cccc(CCc2ccccc2OCCN2CCc3ccccc3C2)c1
5442,CC1=CC=CC(=C1)C2=CC3=C(C=C2O)C(CN(CC3)C)C4=CC=CC=C4,-4.1,Cc1cccc(-c2cc3c(cc2O)C(c2ccccc2)CN(C)CC3)c1
5443,C1CN(CCN1CC2=CC=CC3=CC=NN32)C4=CC=C(C=C4)Cl,-4.1,Clc1ccc(N2CCN(Cc3cccc4ccnn34)CC2)cc1
5444,COC1=CC=CC(=C1)CCC2=CC=CC=C2OCCCN3CCN(CC3)C4=CC(=CC=C4)Cl,-4.1,COc1cccc(CCc2ccccc2OCCCN2CCN(c3cccc(Cl)c3)CC2)c1
5445,CC1=NC(=CC=C1)N2CCN(CC2)CCCCNC(=O)C3=CC=CC=N3,-4.1,Cc1cccc(N2CCN(CCCCNC(=O)c3ccccn3)CC2)n1
5446,CC1=NC2=CC=CC(=C2C=C1)C3=NN=C(N3C)SCCC(C)N4CCC5=C(CC4)C=C6C(=C5)CN(C6=O)C(C)C,-4.1,Cc1ccc2c(-c3nnc(SCCC(C)N4CCc5cc6c(cc5CC4)C(=O)N(C(C)C)C6)n3C)cccc2n1
5447,COC1=CC2=C(C=C1)C3=C(CN(CC3)CC4=CC=CC=C4Cl)C(=O)O2,-4.1,COc1ccc2c3c(c(=O)oc2c1)CN(Cc1ccccc1Cl)CC3
5448,C1CN(CCC1COC2=CC=C(C=C2)C#N)CCF,-4.1,N#Cc1ccc(OCC2CCN(CCF)CC2)cc1
5449,C1CCN2CCC3=C(C2(C1)C4=CC=CC=C4)NC5=CC=CC=C35,-4.1,c1ccc(C23CCCCN2CCc2c3[nH]c3ccccc23)cc1
5450,CCCN1CCC2=CC=CC3=C2C1CC4=C3C(=CC=C4)OC(=O)CC,-4.1,CCCN1CCc2cccc3c2C1Cc1cccc(OC(=O)CC)c1-3
5451,C1C(COC1=O)C2=CC=CC=C2,-4.1,O=C1CC(c2ccccc2)CO1
5452,COC1=CC=CC(=C1)C2=NCCC3=C2NC4=CC=CC=C34,-4.1,COc1cccc(C2=NCCc3c2[nH]c2ccccc32)c1
5453,CC1=C(OC=N1)C2=NN=C(N2C)SCCCN3CCC4=CC5=C(C=C4CC3)OCC(=O)N5C,-4.1,Cc1ncoc1-c1nnc(SCCCN2CCc3cc4c(cc3CC2)N(C)C(=O)CO4)n1C
5454,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O,-4.1,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1
5455,C1CNCC(C1F)C2=C(NC3=C2C=CC(=C3)F)C4=COC=C4,-4.1,Fc1ccc2c(C3CNCCC3F)c(-c3ccoc3)[nH]c2c1
5456,CC(=O)C1=CC=C(C=C1)C2=NN=C(N2C)SCCCN3CCOC(C3)C4=CC=C(C=C4)C(F)(F)F,-4.1,CC(=O)c1ccc(-c2nnc(SCCCN3CCOC(c4ccc(C(F)(F)F)cc4)C3)n2C)cc1
5457,CC1=CN=C(C=C1)CNCC2(CCN(CC2)C(=O)C3=COC4=CC=CC=C43)F,-4.1,Cc1ccc(CNCC2(F)CCN(C(=O)c3coc4ccccc34)CC2)nc1
5458,CCC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)NC(CC3=CN=CN3)C(=O)O)NC(=O)C(C)NC(=O)C(CC4=CN=CN4)N,-4.1,CCC(C)C(NC(=O)C(C)NC(=O)C(N)Cc1cnc[nH]1)C(=O)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)NC(Cc1cnc[nH]1)C(=O)O
