,smiles,value,cano_smiles
79,COC1=C(C=CC(=C1)NC(=O)C2=CC=CO2)NC(=O)C3=CC=CC=C3Cl,-3.004321373782642,COc1cc(NC(=O)c2ccco2)ccc1NC(=O)c1ccccc1Cl
80,C1=CC=C2C(=C1)C(=O)N(C2=O)C3=C(C=C(C=C3)NC(=O)C4=CC=CC=N4)Cl,-1.8247764624755456,O=C(Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1)c1ccccn1
81,C1=CC(=CC=C1CP(=O)(CCC(C(=O)O)N)O)OCC(=O)O,-3.0,NC(CCP(=O)(O)Cc1ccc(OCC(=O)O)cc1)C(=O)O
82,C1=CC(=CC=C1CP(=O)(CCC(C(=O)O)N)O)OCC(=O)O,-3.0,NC(CCP(=O)(O)Cc1ccc(OCC(=O)O)cc1)C(=O)O
83,C1C2C=CC1C3C2C(=O)N(C3=O)C4=C(C=C(C=C4)NC(=O)C5=CC=CC=N5)Cl,-2.5751878449276613,O=C(Nc1ccc(N2C(=O)C3C4C=CC(C4)C3C2=O)c(Cl)c1)c1ccccn1
84,COC1=C(C=CC(=C1)NC(=O)C2=CC=C(O2)Br)NC(=O)C3=CC=CC=C3Cl,-3.0,COc1cc(NC(=O)c2ccc(Br)o2)ccc1NC(=O)c1ccccc1Cl
85,C1C(C1C(=O)O)C(C(=O)O)N,-3.6020599913279625,NC(C(=O)O)C1CC1C(=O)O
86,C1=C(C=C(C(=C1F)OCC(=O)O)F)C(O)P(=O)(CCC(C(=O)O)N)O,-2.5185139398778875,NC(CCP(=O)(O)C(O)c1cc(F)c(OCC(=O)O)c(F)c1)C(=O)O
87,C1C(C1(C(=O)O)N)CP(=O)(O)O,-2.6989700043360187,NC1(C(=O)O)CC1CP(=O)(O)O
88,COC1=C(C(=CC(=C1)CP(=O)(CCC(C(=O)O)N)O)F)OCC(=O)O,-3.4899584794248346,COc1cc(CP(=O)(O)CCC(N)C(=O)O)cc(F)c1OCC(=O)O
89,C1=CC(=C(C=C1C(O)P(=O)(CCC(C(=O)O)N)O)O)OCC(=O)O,-3.0413926851582254,NC(CCP(=O)(O)C(O)c1ccc(OCC(=O)O)c(O)c1)C(=O)O
90,COC1=C(C(=CC(=C1)C(O)P(=O)(CCC(C(=O)O)N)O)F)OCC(=O)O,-1.9030899869919435,COc1cc(C(O)P(=O)(O)CCC(N)C(=O)O)cc(F)c1OCC(=O)O
91,C1=CC=NC(=C1)C(=O)NC2=CC(=C(C=C2)Cl)C(F)(F)F,-3.230448921378274,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1ccccn1
92,C(CP(=O)(CC(=O)O)O)C(C(=O)O)N,-3.690196080028514,NC(CCP(=O)(O)CC(=O)O)C(=O)O
93,C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)NC(=O)C3=CC=CC=N3)Cl,-3.3541084391474008,O=C(Nc1ccc(NC(=O)c2ccccc2Cl)cc1)c1ccccn1
94,C1=CC(=CC=C1C=CC(=O)O)C(O)P(=O)(CCC(C(=O)O)N)O,-2.6812412373755867,NC(CCP(=O)(O)C(O)c1ccc(C=CC(=O)O)cc1)C(=O)O
95,C1C2C1(OC3=CC=CC=C3C2N=O)C(=O)NC4=CC=CC=C4,-3.3847117429382823,O=NC1c2ccccc2OC2(C(=O)Nc3ccccc3)CC12
96,C(CP(=O)O)C(C(=O)O)N,-3.607455023214668,NC(CC[PH](=O)O)C(=O)O
97,C1=CC=C(C(=C1)C(=O)NC2=C(C=C(C=C2)NC(=O)C3=CC=CC=N3)F)Cl,-2.868644438394825,O=C(Nc1ccc(NC(=O)c2ccccc2Cl)c(F)c1)c1ccccn1
98,CC(C(=O)O)OC1=CC=C(C=C1)C(O)P(=O)(CCC(C(=O)O)N)O,-2.977723605288848,CC(Oc1ccc(C(O)P(=O)(O)CCC(N)C(=O)O)cc1)C(=O)O
99,C1=CC(=C(C=C1C(O)P(=O)(CCC(C(=O)O)N)O)OCC(=O)O)OCC(=O)O,-3.397940008672037,NC(CCP(=O)(O)C(O)c1ccc(OCC(=O)O)c(OCC(=O)O)c1)C(=O)O
100,C1=CC=NC(=C1)C(=O)NC2=CC(=CC=C2)OC(F)(F)F,-3.4871383754771865,O=C(Nc1cccc(OC(F)(F)F)c1)c1ccccn1
101,COC1=CC(=CC(=C1OCC(=O)O)OC)C(O)P(=O)(CCC(C(=O)O)N)O,-2.6989700043360187,COc1cc(C(O)P(=O)(O)CCC(N)C(=O)O)cc(OC)c1OCC(=O)O
102,C1=CC(=CC=C1C(O)P(=O)(CCC(C(=O)O)N)O)SCC(=O)O,-2.322219294733919,NC(CCP(=O)(O)C(O)c1ccc(SCC(=O)O)cc1)C(=O)O
103,C(CP(=O)(CCC(=O)O)O)C(C(=O)O)N,-3.806179973983887,NC(CCP(=O)(O)CCC(=O)O)C(=O)O
104,C1CCC(CC1)C(=O)NC2=C(C=C(C=C2)NC(=O)C3=CC=CC=N3)Cl,-2.77232170672292,O=C(Nc1ccc(NC(=O)C2CCCCC2)c(Cl)c1)c1ccccn1
105,COC1=C(C=CC(=C1)NC(=O)C2=CC=CC=N2)C#CC3=CC=CC=C3Cl,-3.612783856719736,COc1cc(NC(=O)c2ccccn2)ccc1C#Cc1ccccc1Cl
106,C1CC2C=CC1C3C2C(=O)N(C3=O)C4=C(C=C(C=C4)NC(=O)C5=CC=CC=N5)Cl,-2.3944516808262164,O=C(Nc1ccc(N2C(=O)C3C4C=CC(CC4)C3C2=O)c(Cl)c1)c1ccccn1
107,COC1=C(C=CC(=C1)NC(=O)C2=CC=CS2)NC(=O)C3=CC=CC=C3Cl,-2.934498451243568,COc1cc(NC(=O)c2cccs2)ccc1NC(=O)c1ccccc1Cl
108,C1=CC(=C(C=C1C(O)P(=O)(CCC(C(=O)O)N)O)[N+](=O)[O-])SCC(=O)O,-3.0413926851582254,NC(CCP(=O)(O)C(O)c1ccc(SCC(=O)O)c([N+](=O)[O-])c1)C(=O)O
109,C(CC(=O)O)CP(=O)(CCC(C(=O)O)N)O,-3.929418925714293,NC(CCP(=O)(O)CCCC(=O)O)C(=O)O
110,COC1=C(C=CC(=C1)NC(=O)C2=CC=CC=N2)F,-2.568201724066995,COc1cc(NC(=O)c2ccccn2)ccc1F
111,C(C(C(=O)[O-])[NH3+])OP(=O)(O)O,-3.6020599913279625,[NH3+]C(COP(=O)(O)O)C(=O)[O-]
112,C1C(C1(CC(C(=O)O)N)C(=O)O)C(=O)O,-2.113943352306837,NC(CC1(C(=O)O)CC1C(=O)O)C(=O)O
113,C1=CC(=C(C=C1C(C(=O)O)N)C(=O)O)C(=O)O,-3.9444826721501687,NC(C(=O)O)c1ccc(C(=O)O)c(C(=O)O)c1
114,C1C2C=CC1C3C2C(=O)N(C3=O)C4=C(C=C(C=C4)NC(=O)C5=CC=CC=N5)Cl,-2.5751878449276613,O=C(Nc1ccc(N2C(=O)C3C4C=CC(C4)C3C2=O)c(Cl)c1)c1ccccn1
115,C(CP(=O)(C=CC(=O)O)O)C(C(=O)O)N,-3.3010299956639813,NC(CCP(=O)(O)C=CC(=O)O)C(=O)O
116,C1=CC=NC(=C1)C(=O)NC2=CC(=C(C=C2)NC(=O)C3=CN=CS3)Cl,-3.2380461031287955,O=C(Nc1ccc(NC(=O)c2cncs2)c(Cl)c1)c1ccccn1
117,CC1=CC(=CC(=C1OCC(=O)O)C)C(O)P(=O)(CCC(C(=O)O)N)O,-2.724275869600789,Cc1cc(C(O)P(=O)(O)CCC(N)C(=O)O)cc(C)c1OCC(=O)O
118,CC1=C(C=C(C=C1)NC(=O)C2=CC=CC=N2)OC,-2.322219294733919,COc1cc(NC(=O)c2ccccn2)ccc1C
119,C1C(C(=O)N(C1=O)C2=C(C=C(C=C2)NC(=O)C3=CC=CC=N3)Cl)C4=CC=CC=C4,-2.6906390117159678,O=C(Nc1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(Cl)c1)c1ccccn1
120,C1=CC=C(C(=C1)C(=O)NC2=C(C=C(C=C2)NC(=O)C3=CC=CC=N3)Cl)F,-3.642464520242121,O=C(Nc1ccc(NC(=O)c2ccccc2F)c(Cl)c1)c1ccccn1
121,C1C2C1(OC3=CC=CC=C3C2=NO)C(=O)NC4=CC=CC=C4,-3.3847117429382823,O=C(Nc1ccccc1)C12CC1C(=NO)c1ccccc1O2
122,C1(C(C1O)C(=O)O)C(C(=O)O)N,-3.255272505103306,NC(C(=O)O)C1C(O)C1C(=O)O
123,C1C2C=CC1C3=C(N(C(=C23)O)C4=C(C=C(C=C4)NC(=O)C5=CC=CC=N5)Cl)O,-2.5751878449276613,O=C(Nc1ccc(-n2c(O)c3c(c2O)C2C=CC3C2)c(Cl)c1)c1ccccn1
124,C1=C(C=C(C(=C1Cl)OCC(=O)O)Cl)C(O)P(=O)(CCC(C(=O)O)N)O,-2.57978359661681,NC(CCP(=O)(O)C(O)c1cc(Cl)c(OCC(=O)O)c(Cl)c1)C(=O)O
125,C1CCC2=C(N(C(=C2C1)O)C3=C(C=C(C=C3)NC(=O)C4=CC=CC=N4)Cl)O,-2.8095597146352675,O=C(Nc1ccc(-n2c(O)c3c(c2O)CCCC3)c(Cl)c1)c1ccccn1
126,C1=CC(=C(C=C1C(O)P(=O)(CCC(C(=O)O)N)O)C(F)(F)F)OCC(=O)O,-2.9542425094393248,NC(CCP(=O)(O)C(O)c1ccc(OCC(=O)O)c(C(F)(F)F)c1)C(=O)O
127,C(CP(=O)(CCC(=O)O)O)C(=N)C(=O)O,-3.3010299956639813,N=C(CCP(=O)(O)CCC(=O)O)C(=O)O
128,C1=CC=C2C(=C1)S(=O)(=O)N(S2(=O)=O)C3=CC=C(C=C3)NC(=O)C4=NC=NC=C4,-2.383815365980431,O=C(Nc1ccc(N2S(=O)(=O)c3ccccc3S2(=O)=O)cc1)c1ccncn1
129,COC1=C(C=C(C=C1)NC(=O)C2=CC=CC=N2)Cl,-2.869231719730976,COc1ccc(NC(=O)c2ccccn2)cc1Cl
130,C1=CC(=CC=C1C(O)P(=O)(CCC(C(=O)O)N)O)OCP(=O)(O)O,-2.568201724066995,NC(CCP(=O)(O)C(O)c1ccc(OCP(=O)(O)O)cc1)C(=O)O
131,COC1=C(C=CC(=C1)NC(=O)C2=NC=NC=C2)NC(=O)C3=CC=CC=C3Cl,-2.951337518795918,COc1cc(NC(=O)c2ccncn2)ccc1NC(=O)c1ccccc1Cl
132,C1=CC(=CC=C1C(C(=O)O)N)P(=O)(O)O,-3.716003343634799,NC(C(=O)O)c1ccc(P(=O)(O)O)cc1
133,C1=COC(=C1)C(=O)NC2=CC(=C(C=C2)Cl)Cl,-3.5538830266438746,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccco1
134,COC1=CC(=CC(=C1OCC(=O)O)[N+](=O)[O-])C(O)P(=O)(CCC(C(=O)O)N)O,-2.4471580313422194,COc1cc(C(O)P(=O)(O)CCC(N)C(=O)O)cc([N+](=O)[O-])c1OCC(=O)O
135,C1=CC=NC(=C1)C(=O)NC2=CC=CC(=C2)C(F)(F)F,-3.255272505103306,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccn1
136,C1=C(C=C(C(=C1Cl)OCC(=O)O)Cl)C(O)P(=O)(CCC(C(=O)O)N)O,-2.57978359661681,NC(CCP(=O)(O)C(O)c1cc(Cl)c(OCC(=O)O)c(Cl)c1)C(=O)O
137,C1=CC=C(C(=C1)OCC(=O)C2=C(C=C(C=C2)O)O)Br,-3.041392685158225,O=C(COc1ccccc1Br)c1ccc(O)cc1O
138,C1=CC(=C(C=C1C(O)P(=O)(CCC(C(=O)O)N)O)[N+](=O)[O-])OCC(=O)O,-2.4149733479708178,NC(CCP(=O)(O)C(O)c1ccc(OCC(=O)O)c([N+](=O)[O-])c1)C(=O)O
139,COC1=CC=CC=C1C(=O)N2C=CC3=C2C=CC(=C3)NC(=O)C4=CC=CC=N4,-3.127104798364808,COc1ccccc1C(=O)n1ccc2cc(NC(=O)c3ccccn3)ccc21
140,C1=CC(=C(C=C1C(O)P(=O)(CCC(C(=O)O)N)O)OC(F)(F)F)OCC(=O)O,-1.7781512503836436,NC(CCP(=O)(O)C(O)c1ccc(OCC(=O)O)c(OC(F)(F)F)c1)C(=O)O
141,C1=CC=C2C(=C1)S(=O)(=O)N(S2(=O)=O)C3=CC=C(C=C3)NC(=O)C4=NC=CS4,-2.303196057420489,O=C(Nc1ccc(N2S(=O)(=O)c3ccccc3S2(=O)=O)cc1)c1nccs1
142,COC1=C(C=CC(=C1)NC(=O)C2=NC=CS2)NC(=O)C3=CC=CC=C3Cl,-2.576341350205793,COc1cc(NC(=O)c2nccs2)ccc1NC(=O)c1ccccc1Cl
143,COC1=C(C=CC(=C1)CP(=O)(CCC(C(=O)O)N)O)OCC(=O)O,-3.869818207979328,COc1cc(CP(=O)(O)CCC(N)C(=O)O)ccc1OCC(=O)O
144,COC1=C(C=CC(=C1)C(O)P(=O)(CCC(C(=O)O)N)O)OCC(=O)O,-2.0,COc1cc(C(O)P(=O)(O)CCC(N)C(=O)O)ccc1OCC(=O)O
145,C1=CC(=CC=C1CCC(=O)O)C(O)P(=O)(CCC(C(=O)O)N)O,-2.991226075692495,NC(CCP(=O)(O)C(O)c1ccc(CCC(=O)O)cc1)C(=O)O
146,COC1=C(C(=CC(=C1)C(O)P(=O)(CCC(C(=O)O)N)O)I)OCC(=O)O,-2.1760912590556813,COc1cc(C(O)P(=O)(O)CCC(N)C(=O)O)cc(I)c1OCC(=O)O
147,C1=CC=C2C(=C1)C(=O)N(C2=O)C3=C(C=C(C=C3)NC(=O)C4=C(C=CC=N4)N)Cl,-2.1072099696478683,Nc1cccnc1C(=O)Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1
148,C1CC2C=CC1C3=C(N(C(=C23)O)C4=C(C=C(C=C4)NC(=O)C5=CC=CC=N5)Cl)O,-2.39093510710338,O=C(Nc1ccc(-n2c(O)c3c(c2O)C2C=CC3CC2)c(Cl)c1)c1ccccn1
149,C1=CC(=C(C=C1C(O)P(=O)(CCC(C(=O)O)N)O)O)OCC(=O)O,-3.0413926851582254,NC(CCP(=O)(O)C(O)c1ccc(OCC(=O)O)c(O)c1)C(=O)O
150,C(CP(=O)(O)O)C(C(=O)O)N,-2.113943352306837,NC(CCP(=O)(O)O)C(=O)O
151,COC1=C(C=CC(=C1)NC(=O)C2=CC=CC=N2)NC(=O)C3=CC=CC=C3Cl,-2.0253058652647704,COc1cc(NC(=O)c2ccccn2)ccc1NC(=O)c1ccccc1Cl
152,C1=CC(=C(C=C1C(O)P(=O)(CCC(C(=O)O)N)O)OC(F)(F)F)OCC(=O)O,-1.7781512503836436,NC(CCP(=O)(O)C(O)c1ccc(OCC(=O)O)c(OC(F)(F)F)c1)C(=O)O
153,C1=CC(=C(C=C1NC(=O)C2=NC=NC=C2)Cl)Cl,-3.5276299008713385,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccncn1
154,COC1=C(C(=CC(=C1)C(O)P(=O)(CCC(C(=O)O)N)O)I)OCC(=O)O,-2.1760912590556813,COc1cc(C(O)P(=O)(O)CCC(N)C(=O)O)cc(I)c1OCC(=O)O
155,[H+].C(CC(=O)O)C(C(=O)[O-])N,-3.6989700043360183,NC(CCC(=O)O)C(=O)[O-].[H+]
156,C(CP(=O)(C(C(=O)O)O)O)C(C(=O)O)N,-3.857332496431269,NC(CCP(=O)(O)C(O)C(=O)O)C(=O)O
157,C1=CC=C(C(=C1)C(=O)NC2=C(C=C(C=C2)NC(=O)C3=CC=CC=N3)Cl)Cl,-2.7558748556724915,O=C(Nc1ccc(NC(=O)c2ccccc2Cl)c(Cl)c1)c1ccccn1
158,C1=CC=C(C(=C1)C(=O)NC2=C(C=C(C=C2)NC(=O)C3=CC=CC=N3)C(F)(F)F)Cl,-3.3729120029701067,O=C(Nc1ccc(NC(=O)c2ccccc2Cl)c(C(F)(F)F)c1)c1ccccn1
159,COC1=C(C(=CC(=C1)CP(=O)(CCC(C(=O)O)N)O)Cl)OCC(=O)O,-3.792391689498254,COc1cc(CP(=O)(O)CCC(N)C(=O)O)cc(Cl)c1OCC(=O)O
160,C1C(C1(C(=O)O)N)(CP(=O)(O)O)F,-2.531478917042255,NC1(C(=O)O)CC1(F)CP(=O)(O)O
161,CC(C(=O)O)OC1=CC=C(C=C1)C(O)P(=O)(CCC(C(=O)O)N)O,-2.977723605288848,CC(Oc1ccc(C(O)P(=O)(O)CCC(N)C(=O)O)cc1)C(=O)O
162,C1CC(=O)N(C1=O)C2=C(C=C(C=C2)NC(=O)C3=CC=CC=N3)Cl,-3.8382192219076257,O=C(Nc1ccc(N2C(=O)CCC2=O)c(Cl)c1)c1ccccn1
163,CC1(C2=C(N(C(=C21)O)C3=C(C=C(C=C3)NC(=O)C4=CC=CC=N4)Cl)O)C,-2.836324115706752,CC1(C)c2c1c(O)n(-c1ccc(NC(=O)c3ccccn3)cc1Cl)c2O
164,C1=CC(=CC=C1C=CC(=O)O)C(O)P(=O)(CCC(C(=O)O)N)O,-2.6812412373755867,NC(CCP(=O)(O)C(O)c1ccc(C=CC(=O)O)cc1)C(=O)O
165,C1C(C1(C(=O)O)N)(CP(=O)(O)O)F,-4.1,NC1(C(=O)O)CC1(F)CP(=O)(O)O
166,C1C(C1(CC(C(=O)O)N)C(=O)O)C(=O)O,-4.1,NC(CC1(C(=O)O)CC1C(=O)O)C(=O)O
167,C1CNC(=O)C2=C1N=C(C=C2)OCC3=CC(=CC=C3)F,-4.1,O=C1NCCc2nc(OCc3cccc(F)c3)ccc21
168,C1C(ONC1=O)C(C(=O)O)N,-4.1,NC(C(=O)O)C1CC(=O)NO1
169,C1C(ONC1=O)C(C(=O)O)N,-4.1,NC(C(=O)O)C1CC(=O)NO1
170,C1CC(CC1C(=O)O)(C(=O)O)N,-4.1,NC1(C(=O)O)CCC(C(=O)O)C1
171,C1C(C1(C(=O)O)N)(CC(=O)O)F.Cl,-4.1,Cl.NC1(C(=O)O)CC1(F)CC(=O)O
172,C1=CC(=C(C=C1C(C(=O)O)N)O)C(=O)O,-4.1,NC(C(=O)O)c1ccc(C(=O)O)c(O)c1
173,C1=CC=NC(=C1)C(=O)NC2=CC=CC(=N2)C(F)(F)F,-4.1,O=C(Nc1cccc(C(F)(F)F)n1)c1ccccn1
174,C1C2C(CC1(C(=O)O)N)ON=C2C(=O)O,-4.1,NC1(C(=O)O)CC2ON=C(C(=O)O)C2C1
175,CNC(=O)CCC(CC(C(=O)O)N)C(=O)O,-4.1,CNC(=O)CCC(CC(N)C(=O)O)C(=O)O
176,C1C(C1P(=O)(O)O)C(C(=O)O)N,-4.1,NC(C(=O)O)C1CC1P(=O)(O)O
177,C1=CC=C(C=C1)CC(CN2C(=O)NC(=O)O2)(C(=O)O)N,-4.1,NC(Cc1ccccc1)(Cn1oc(=O)[nH]c1=O)C(=O)O
178,COC(=O)CCC(CC(C(=O)O)N)C(=O)O,-4.1,COC(=O)CCC(CC(N)C(=O)O)C(=O)O
179,C(CP(=O)(O)O)C(C(=O)O)N,-4.1,NC(CCP(=O)(O)O)C(=O)O
180,C1=C(ONC1=O)CC(C(=O)O)N,-4.1,NC(Cc1cc(=O)[nH]o1)C(=O)O
181,C1=CC=C(C=C1)CC2=C(C=NN2O)C(C(=O)O)N,-4.1,NC(C(=O)O)c1cnn(O)c1Cc1ccccc1
182,CC1=C(C(=O)NO1)CCC(C(=O)O)N,-4.1,Cc1o[nH]c(=O)c1CCC(N)C(=O)O
183,C(C(C(=O)[O-])[NH3+])OP(=O)(O)O,-4.1,[NH3+]C(COP(=O)(O)O)C(=O)[O-]
184,CCCCC1=C(C=NN1O)C(C(=O)O)N,-4.1,CCCCc1c(C(N)C(=O)O)cnn1O
185,C(C(C(=O)O)N)N1C(=O)NC(=O)O1,-4.1,NC(Cn1oc(=O)[nH]c1=O)C(=O)O
186,C(CP(=O)(CCC(=O)O)O)C(C(=O)[O-])[NH3+],-4.1,[NH3+]C(CCP(=O)(O)CCC(=O)O)C(=O)[O-]
187,C(CC(=O)O)C(CC(C(=O)O)N)C(=O)O,-4.1,NC(CC(CCC(=O)O)C(=O)O)C(=O)O
188,C1=CC=C(C=C1)CCC2=C(C=NN2O)C(C(=O)O)N,-4.1,NC(C(=O)O)c1cnn(O)c1CCc1ccccc1
189,C1C(C1(C(=O)O)N)(C(O)P(=O)(O)O)F.Cl,-4.1,Cl.NC1(C(=O)O)CC1(F)C(O)P(=O)(O)O
190,C1=CC=C(C=C1)C2=C(C=NN2O)C(C(=O)O)N,-4.1,NC(C(=O)O)c1cnn(O)c1-c1ccccc1
191,C(CC(=O)O)C(C(=O)O)N,-4.1,NC(CCC(=O)O)C(=O)O
192,C(CC(CC(C(=O)O)N)C(=O)O)C#N,-4.1,N#CCCC(CC(N)C(=O)O)C(=O)O
193,C1CCC(CC1)CC2=C(C=NN2O)C(C(=O)O)N,-4.1,NC(C(=O)O)c1cnn(O)c1CC1CCCCC1
194,C1(C(C1C(=O)O)C(=O)O)C(C(=O)O)N,-4.1,NC(C(=O)O)C1C(C(=O)O)C1C(=O)O
195,C(CP(=O)(C(CC(=O)O)C(=O)O)O)C(C(=O)O)N,-4.1,NC(CCP(=O)(O)C(CC(=O)O)C(=O)O)C(=O)O
196,C1C(ONC1=O)C(C(=O)O)N,-4.1,NC(C(=O)O)C1CC(=O)NO1
197,CC1=C(C(=O)NO1)CCC(C(=O)O)N,-4.1,Cc1o[nH]c(=O)c1CCC(N)C(=O)O
198,C(CC(C(=O)[O-])[NH3+])CC(=O)O,-4.1,[NH3+]C(CCCC(=O)O)C(=O)[O-]
199,C1C(C(CC1(C(=O)O)N)C(=O)O)C(=O)O,-4.1,NC1(C(=O)O)CC(C(=O)O)C(C(=O)O)C1
200,C1=CC(=CC(=C1)OCC(=O)O)C(O)P(=O)(CCC(C(=O)O)N)O,-4.1,NC(CCP(=O)(O)C(O)c1cccc(OCC(=O)O)c1)C(=O)O
201,C=C(CC(C(=O)O)N)C(=O)O,-4.1,C=C(CC(N)C(=O)O)C(=O)O
